universe,top_n,weighting,mode,interval,train_cagr,train_vol,train_sharpe,train_maxdd,train_mult,train_xsp,test_cagr,test_vol,test_sharpe,test_maxdd,test_mult,test_xsp,full_cagr,full_vol,full_sharpe,full_maxdd,full_mult,full_xsp,config
nasdaq10,5,equal,no_sell,M,0.1320740197261343,0.22699906681278412,0.5818262673082327,-0.584480212225461,4.423442426461134,1.6283905814856583,0.22421234093709397,0.245345292359474,0.913864451120519,-0.41295483913742825,5.515447475603766,1.7450316137553163,0.17164087835253472,0.23417197581564078,0.7329693391136793,-0.584480212225461,25.469837477630143,2.941955904772355,nasdaq10/top5/equal/no_sell/M
nasdaq10,5,equal,no_sell,Q,0.1320740197261343,0.22699906681278412,0.5818262673082327,-0.584480212225461,4.423442426461134,1.6283905814856583,0.22421234093709397,0.245345292359474,0.913864451120519,-0.41295483913742825,5.515447475603766,1.7450316137553163,0.17164087835253472,0.23417197581564078,0.7329693391136793,-0.584480212225461,25.469837477630143,2.941955904772355,nasdaq10/top5/equal/no_sell/Q
nasdaq10,5,equal,no_sell,SA,0.1320740197261343,0.22699906681278412,0.5818262673082327,-0.584480212225461,4.423442426461134,1.6283905814856583,0.22421234093709397,0.245345292359474,0.913864451120519,-0.41295483913742825,5.515447475603766,1.7450316137553163,0.17164087835253472,0.23417197581564078,0.7329693391136793,-0.584480212225461,25.469837477630143,2.941955904772355,nasdaq10/top5/equal/no_sell/SA
nasdaq10,5,equal,no_sell,A,0.1320740197261343,0.22699906681278412,0.5818262673082327,-0.584480212225461,4.423442426461134,1.6283905814856583,0.22421234093709397,0.245345292359474,0.913864451120519,-0.41295483913742825,5.515447475603766,1.7450316137553163,0.17164087835253472,0.23417197581564078,0.7329693391136793,-0.584480212225461,25.469837477630143,2.941955904772355,nasdaq10/top5/equal/no_sell/A
nasdaq10,10,capweight,full,M,0.1347305545466675,0.2118705290907385,0.6359098413775424,-0.5131478820416806,4.549477786406873,1.6747876571754148,0.23587220821466848,0.24811480172418315,0.9506575447154332,-0.4179175987279342,5.974890119503898,1.8903946041308688,0.17635933606719312,0.22882222450087716,0.7707264294448682,-0.5131478820416806,27.65034485016017,3.1938207447285794,nasdaq10/top10/cap/full/M
nasdaq10,10,capweight,full,Q,0.13500418443041684,0.21184036039894638,0.6372920824727236,-0.5131566994766377,4.562644979850261,1.6796348625237991,0.23587450354014838,0.24811449199217345,0.9506679825360175,-0.41791981493710784,5.974983786573931,1.8904242394413489,0.17652662645725314,0.22880655961978993,0.7715103393477405,-0.5131566994766377,27.730821798150895,3.2031164315403746,nasdaq10/top10/cap/full/Q
nasdaq10,10,capweight,full,SA,0.1344990251223106,0.21184575466057096,0.6348912931383078,-0.5131641932203714,4.53836369877282,1.6706962564335774,0.23587204684765317,0.24811506889227192,0.9506558706842005,-0.4179246130273201,5.97488353452766,1.8903925207112076,0.17621858940837143,0.22880969579630256,0.7701535059303157,-0.5131641932203714,27.58280916789695,3.1860198704830482,nasdaq10/top10/cap/full/SA
nasdaq10,10,capweight,full,A,0.13552281955872147,0.21180140266269273,0.6398579889225295,-0.5131511760342569,4.587697826344725,1.688857503023639,0.23586976505005164,0.2481156892971957,0.9506442970945067,-0.4179318365936333,5.974790420873368,1.8903630604958523,0.1768407343636036,0.22878702206574983,0.7729491505544502,-0.5131511760342569,27.882529182040845,3.220639764157813,nasdaq10/top10/cap/full/A
nasdaq10,10,capweight,drift_band,M,0.12734994018590973,0.20983216846386454,0.606913330392622,-0.507452432209649,4.207191768876904,1.5487827783087194,0.23579282603644902,0.24613604172176815,0.957977646780348,-0.4124084682468454,5.9716515077468095,1.8893699402344584,0.16851801910288566,0.22277069226425222,0.7564640455620991,-0.507452432209649,24.11772747891218,2.7857771306390786,nasdaq10/top10/cap/drift_band/M
nasdaq10,10,capweight,drift_band,Q,0.12734994018590973,0.20983216846386454,0.606913330392622,-0.507452432209649,4.207191768876904,1.5487827783087194,0.23579282603644902,0.24613604172176815,0.957977646780348,-0.4124084682468454,5.9716515077468095,1.8893699402344584,0.16757874297888864,0.2226870119977929,0.752530385474612,-0.507452432209649,23.724589954100445,2.740366818793811,nasdaq10/top10/cap/drift_band/Q
nasdaq10,10,capweight,drift_band,SA,0.12734994018590973,0.20983216846386454,0.606913330392622,-0.507452432209649,4.207191768876904,1.5487827783087194,0.23579282603644902,0.24613604172176815,0.957977646780348,-0.4124084682468454,5.9716515077468095,1.8893699402344584,0.17070196974648688,0.22517154279997637,0.7580974381746111,-0.507452432209649,25.055918279456478,2.8941451548908463,nasdaq10/top10/cap/drift_band/SA
nasdaq10,10,capweight,drift_band,A,0.12734994018590973,0.20983216846386454,0.606913330392622,-0.507452432209649,4.207191768876904,1.5487827783087194,0.23579282603644902,0.24613604172176815,0.957977646780348,-0.4124084682468454,5.9716515077468095,1.8893699402344584,0.17070196974648688,0.22517154279997637,0.7580974381746111,-0.507452432209649,25.055918279456478,2.8941451548908463,nasdaq10/top10/cap/drift_band/A
nasdaq10,10,capweight,no_sell,M,0.12000520506656853,0.2110450276439507,0.5686237027532656,-0.513049048690722,3.890153213483869,1.4320721833020922,0.22494941628867693,0.24326779478275565,0.9246987111037961,-0.40786405146569316,5.543540090622812,1.7539198320799636,0.15962066521168228,0.22364164022919647,0.7137341017893489,-0.513049048690722,20.62970024402532,2.3828840093659314,nasdaq10/top10/cap/no_sell/M
nasdaq10,10,capweight,no_sell,Q,0.12000520506656853,0.2110450276439507,0.5686237027532656,-0.513049048690722,3.890153213483869,1.4320721833020922,0.22494941628867693,0.24326779478275565,0.9246987111037961,-0.40786405146569316,5.543540090622812,1.7539198320799636,0.15962066521168228,0.22364164022919647,0.7137341017893489,-0.513049048690722,20.62970024402532,2.3828840093659314,nasdaq10/top10/cap/no_sell/Q
nasdaq10,10,capweight,no_sell,SA,0.12000520506656853,0.2110450276439507,0.5686237027532656,-0.513049048690722,3.890153213483869,1.4320721833020922,0.22494941628867693,0.24326779478275565,0.9246987111037961,-0.40786405146569316,5.543540090622812,1.7539198320799636,0.15962066521168228,0.22364164022919647,0.7137341017893489,-0.513049048690722,20.62970024402532,2.3828840093659314,nasdaq10/top10/cap/no_sell/SA
nasdaq10,10,capweight,no_sell,A,0.12000520506656853,0.2110450276439507,0.5686237027532656,-0.513049048690722,3.890153213483869,1.4320721833020922,0.22494941628867693,0.24326779478275565,0.9246987111037961,-0.40786405146569316,5.543540090622812,1.7539198320799636,0.15962066521168228,0.22364164022919647,0.7137341017893489,-0.513049048690722,20.62970024402532,2.3828840093659314,nasdaq10/top10/cap/no_sell/A
nasdaq10,10,capweight_cap20,full,M,0.1370316326892802,0.21114935033332705,0.6489796557411033,-0.5116135216262053,4.661300277164932,1.7159525855713218,0.23809920728230938,0.2486758589875544,0.9574681203543189,-0.42581856442672517,6.066379927052008,1.9193410508541902,0.17863302655542013,0.22872730371717834,0.7809868942288593,-0.5116135216262053,28.763382872329164,3.3223849251805424,nasdaq10/top10/cap_cap20/full/M
nasdaq10,10,capweight_cap20,full,Q,0.1380730067430369,0.21104363688877406,0.6542391364104726,-0.5105740200230762,4.712729851191476,1.7348852235217254,0.2386695145563935,0.24882093849754008,0.9592018903133953,-0.42523949504880243,6.090007044153035,1.92681643095083,0.17949045343900627,0.22874402058349694,0.7846782310687245,-0.5105740200230762,29.194079556142103,3.37213359959679,nasdaq10/top10/cap_cap20/full/Q
nasdaq10,10,capweight_cap20,full,SA,0.13745142127052867,0.21119991965084653,0.650811901338608,-0.5120005446716405,4.681969857076182,1.7235616253204098,0.23786777861712616,0.24897513448154038,0.9553876900697578,-0.42600326106307795,6.05681519941921,1.9163148680884186,0.1787974679155202,0.2288986939402473,0.7811205247077305,-0.5120005446716405,28.845512717972923,3.3318715339805363,nasdaq10/top10/cap_cap20/full/SA
nasdaq10,10,capweight_cap20,full,A,0.13664501984459965,0.21119963054200658,0.6469945969788125,-0.5127937242023499,4.642338224898651,1.7089721336202939,0.2391430020446932,0.2494087869581304,0.9588395219004029,-0.4227033757496075,6.109684631489005,1.9330422199073172,0.17880940893920294,0.2291103729633676,0.7804509530775053,-0.5127937242023499,28.85148531169449,3.332561413033805,nasdaq10/top10/cap_cap20/full/A
